user_id,signup_date,country,acquisition_channel,utm_campaign,first_device,gender,age,plan,marketing_opt_in,is_churned,churn_date
17557,2024-08-03,UK,email,retargeting,mobile,unknown,25,pro,True,False,
17558,2025-09-11,DE,organic,retargeting,desktop,unknown,35,free,False,False,
17559,2024-01-11,IT,organic,,desktop,female,26,free,False,True,2024-09-08
17560,2024-06-18,DE,paid_search,back_to_school,desktop,male,41,basic,True,False,
17561,2024-07-31,FR,referral,,desktop,male,31,free,True,True,2024-12-17
17562,2025-03-02,FR,referral,,mobile,female,42,free,True,True,2025-03-18
17563,2024-10-13,ES,influencer,competitor,mobile,female,31,free,False,True,2025-03-12
17564,2024-04-22,ES,paid_social,,mobile,male,38,basic,False,False,
17565,2025-02-12,IT,paid_social,,mobile,female,23,enterprise,False,False,
17566,2025-11-16,ES,organic,retargeting,desktop,male,52,free,,True,2025-12-15
17567,2024-04-05,DE,referral,,mobile,female,18,pro,True,False,
17568,2024-06-29,FR,paid_search,,desktop,female,26,free,,True,2024-07-24
17569,2024-12-08,UK,email,,mobile,male,19,basic,True,False,
17570,2025-06-03,SE,paid_search,retargeting,mobile,male,41,enterprise,False,False,
17571,2024-04-07,IT,email,spring_sale,desktop,male,38,free,True,False,
17572,2024-06-14,PT,paid_social,,desktop,female,21,free,False,True,2025-03-08
17573,2024-06-17,CO,organic,,desktop,male,43,free,False,False,
17574,2025-03-16,IT,affiliate,retargeting,mobile,unknown,26,free,True,False,
17575,2024-02-28,IT,paid_search,brand,desktop,male,37,free,False,False,
17576,2025-04-16,UK,organic,black_friday,desktop,male,39,basic,True,True,2025-09-25
17577,2024-10-31,ES,paid_social,,mobile,male,31,free,True,True,2025-09-15
17578,2024-08-22,UK,organic,,desktop,female,42,free,True,False,
17579,2025-09-08,ES,email,brand,mobile,female,32,basic,True,True,2025-12-15
17580,2025-08-08,FR,referral,retargeting,mobile,male,36,free,True,True,2025-12-15
17581,2025-07-28,US,referral,back_to_school,desktop,male,30,basic,False,False,
17582,2025-09-25,FR,influencer,,desktop,male,18,free,False,True,2025-11-26
17583,2024-06-16,UK,organic,spring_sale,mobile,non_binary,32,free,False,True,2024-08-14
17584,2025-09-03,CH,organic,brand,mobile,male,24,basic,False,False,
17585,2024-05-05,CO,email,,mobile,female,47,basic,False,False,
17586,2024-08-24,SE,affiliate,back_to_school,mobile,female,19,free,False,True,2024-11-19
17587,2025-02-01,MX,email,retargeting,desktop,male,45,basic,True,False,
17588,2025-06-16,FR,organic,retargeting,mobile,male,31,free,False,True,2025-11-11
17589,2025-02-17,ES,organic,retargeting,mobile,male,37,free,False,False,
17590,2025-02-04,UK,influencer,brand,mobile,female,19,basic,False,False,
17591,2024-09-26,UK,display,spring_sale,mobile,female,30,basic,True,False,
17592,2025-02-27,DE,paid_social,,desktop,male,26,pro,False,True,2025-07-08
17593,2024-12-05,PL,paid_social,brand,mobile,male,54,basic,True,True,2025-06-04
17594,2024-12-07,UK,paid_search,spring_sale,desktop,non_binary,26,basic,False,True,2025-02-19
17595,2025-02-22,NL,organic,retargeting,mobile,male,45,basic,False,False,
17596,2025-03-05,BR,organic,,mobile,male,45,pro,False,False,
17597,2024-08-23,ES,email,brand,mobile,female,44,basic,True,False,
17598,2024-04-06,DE,organic,brand,mobile,female,27,free,True,True,2024-04-21
17599,2024-08-02,US,referral,,mobile,male,51,basic,False,True,2024-11-15
17600,2024-10-19,UK,affiliate,brand,mobile,male,53,free,False,True,2024-12-17
17601,2024-04-25,MX,email,,mobile,male,37,free,False,True,2024-05-20
17602,2024-05-07,ES,display,retargeting,mobile,male,28,pro,True,True,2024-05-30
17603,2025-11-10,PT,organic,,tablet,female,24,basic,True,True,2025-11-20
17604,2024-07-19,US,display,spring_sale,mobile,female,38,free,False,False,
17605,2025-06-12,BE,organic,spring_sale,mobile,male,34,basic,True,True,2025-06-19
17606,2024-04-01,ES,organic,competitor,mobile,female,35,basic,True,True,2024-09-20
17607,2025-11-26,CH,paid_social,,mobile,female,20,pro,False,False,
17608,2024-05-31,UK,paid_search,,mobile,non_binary,33,free,,False,
17609,2024-10-08,CO,influencer,,desktop,male,44,basic,True,False,
17610,2025-07-13,SE,email,back_to_school,tablet,male,41,basic,True,False,
17611,2024-05-24,DE,organic,spring_sale,mobile,male,29,pro,True,False,
17612,2025-01-28,UK,paid_search,retargeting,desktop,male,32,free,True,False,
17613,2025-07-15,ES,display,,mobile,male,18,free,True,False,
17614,2024-01-17,US,affiliate,,desktop,female,26,basic,True,False,
17615,2024-01-19,MX,email,brand,desktop,female,30,free,False,True,2024-03-03
17616,2025-07-17,NL,paid_social,brand,mobile,male,39,free,,False,
17617,2024-07-06,UK,email,retargeting,desktop,male,26,free,False,False,
17618,2025-10-12,ES,paid_social,competitor,mobile,female,23,free,True,False,
17619,2025-10-25,ES,display,brand,mobile,male,41,basic,True,False,
17620,2025-09-21,AR,organic,,desktop,male,29,basic,True,False,
17621,2025-12-13,IT,paid_social,brand,mobile,male,25,basic,False,False,
17622,2025-08-11,US,affiliate,brand,mobile,male,41,basic,True,True,2025-12-15
17623,2024-10-01,BR,paid_social,spring_sale,mobile,female,38,free,True,False,
17624,2025-12-10,ES,influencer,,mobile,male,31,free,True,False,
17625,2024-09-04,MX,paid_search,,desktop,non_binary,29,free,True,True,2025-01-18
17626,2025-02-23,ES,referral,,mobile,male,37,basic,True,True,2025-05-16
17627,2024-01-05,US,email,,desktop,male,38,basic,True,False,
17628,2025-11-19,FR,paid_social,,mobile,female,35,basic,False,False,
17629,2025-02-27,MX,organic,spring_sale,mobile,male,34,pro,True,False,
17630,2025-11-09,PT,display,back_to_school,mobile,non_binary,27,free,True,True,2025-12-15
17631,2024-09-09,PT,paid_search,spring_sale,desktop,female,28,free,True,False,
17632,2024-08-11,NL,paid_search,brand,mobile,male,31,free,False,True,2025-01-22
17633,2025-01-08,MX,paid_search,brand,mobile,female,23,basic,True,True,2025-01-27
17634,2025-09-09,DE,affiliate,,desktop,male,22,pro,False,False,
17635,2025-01-27,CO,affiliate,black_friday,mobile,male,32,free,True,False,
17636,2025-07-20,US,paid_search,,desktop,male,43,basic,True,False,
17637,2024-06-02,IT,organic,spring_sale,mobile,male,18,basic,True,False,
17638,2025-07-08,ES,display,spring_sale,mobile,female,29,free,True,True,2025-12-15
17639,2025-06-07,ES,organic,,desktop,male,36,free,True,False,
17640,2025-10-02,UK,organic,spring_sale,mobile,female,44,basic,True,False,
17641,2024-02-11,US,paid_social,competitor,mobile,male,51,pro,True,False,
17642,2024-10-01,AR,organic,brand,mobile,female,30,basic,True,False,
17643,2024-03-04,IT,affiliate,,mobile,male,53,free,False,True,2024-03-22
17644,2024-10-13,ES,organic,brand,desktop,male,38,free,False,False,
17645,2025-06-26,AT,organic,brand,mobile,male,41,pro,True,False,
17646,2025-04-02,DE,paid_social,,desktop,female,22,free,False,False,
17647,2025-06-22,NL,paid_search,,desktop,female,38,free,True,False,
17648,2025-06-11,IT,paid_social,competitor,desktop,female,42,basic,True,True,2025-07-12
17649,2025-12-10,SE,organic,back_to_school,tablet,female,26,enterprise,True,False,
17650,2025-09-21,FR,paid_social,retargeting,mobile,male,18,free,True,False,
17651,2025-02-23,ES,organic,,desktop,female,34,free,True,False,
17652,2025-09-18,ES,paid_search,retargeting,mobile,male,31,free,False,False,
17653,2024-02-04,BR,referral,back_to_school,desktop,unknown,46,free,False,True,2024-06-28
17654,2025-05-30,MX,paid_social,retargeting,mobile,male,28,free,False,True,2025-10-19
17655,2025-01-08,MX,paid_search,,desktop,male,26,free,False,True,2025-04-17
17656,2025-11-15,BE,organic,,mobile,female,21,free,True,False,
17657,2024-12-26,IT,paid_search,black_friday,mobile,female,27,pro,False,False,
17658,2024-05-07,FR,paid_social,,tablet,male,60,free,True,True,2024-06-02
17659,2025-06-01,NO,organic,,desktop,female,18,free,False,False,
17660,2025-11-10,DE,influencer,brand,desktop,male,20,free,True,True,2025-12-15
17661,2024-01-12,NL,organic,retargeting,desktop,male,32,free,True,True,2024-01-19
17662,2024-02-15,DE,organic,,mobile,male,53,enterprise,True,False,
17663,2025-04-17,ES,paid_social,brand,desktop,female,40,free,True,False,
17664,2025-02-01,BE,affiliate,brand,mobile,female,49,basic,True,True,2025-02-21
17665,2025-01-27,CO,display,retargeting,mobile,female,29,free,True,False,
17666,2024-03-05,PT,referral,back_to_school,mobile,female,19,free,False,True,2024-03-29
17667,2025-02-13,ES,referral,,mobile,female,29,free,True,False,
17668,2025-02-10,US,organic,black_friday,desktop,female,32,free,False,False,
17669,2025-08-30,UK,display,,desktop,female,33,pro,True,False,
17670,2024-10-05,PL,paid_social,,desktop,male,31,pro,True,False,
17671,2024-09-05,MX,paid_search,brand,mobile,male,39,free,True,True,2024-10-20
17672,2024-02-28,FR,email,back_to_school,mobile,female,26,pro,True,False,
17673,2025-02-09,FR,organic,,tablet,male,24,free,True,False,
17674,2025-04-08,PT,organic,brand,mobile,female,21,pro,True,False,
17675,2024-07-19,ES,email,back_to_school,mobile,male,35,basic,,True,2024-11-12
17676,2025-06-06,ES,affiliate,black_friday,desktop,male,34,free,False,True,2025-08-17
17677,2025-11-01,UK,organic,brand,mobile,male,44,free,True,False,
17678,2024-05-04,IT,organic,,desktop,non_binary,48,free,True,False,
17679,2025-02-13,IT,organic,,mobile,female,21,free,True,False,
17680,2025-05-11,SE,paid_search,,desktop,male,33,free,False,False,
17681,2024-01-14,AR,affiliate,,mobile,male,31,free,False,True,2024-02-20
17682,2024-05-08,AR,email,retargeting,tablet,female,18,basic,False,False,
17683,2024-10-09,IT,paid_search,competitor,mobile,male,28,free,True,False,
17684,2024-04-08,SE,organic,,mobile,female,49,free,False,False,
17685,2024-09-11,IT,referral,brand,desktop,male,27,free,True,False,
17686,2024-04-15,US,paid_search,retargeting,desktop,male,25,free,False,True,2024-10-09
17687,2025-10-03,UK,organic,spring_sale,mobile,male,32,free,False,False,
17688,2025-03-04,ES,organic,black_friday,mobile,female,42,basic,False,True,2025-06-09
17689,2024-08-23,UK,affiliate,,mobile,female,30,free,True,False,
17690,2025-07-10,CO,paid_search,retargeting,mobile,male,34,basic,False,False,
17691,2024-01-14,FR,influencer,,mobile,male,18,free,True,True,2024-02-09
17692,2025-03-02,US,organic,competitor,desktop,male,39,basic,True,True,2025-03-29
17693,2025-05-03,FR,organic,back_to_school,mobile,female,35,free,False,False,
17694,2025-08-01,PL,paid_social,,mobile,male,42,basic,True,False,
17695,2024-06-07,PT,referral,brand,mobile,female,18,free,True,False,
17696,2025-02-26,PL,paid_social,competitor,mobile,female,30,basic,False,True,2025-03-12
17697,2025-07-02,US,organic,brand,mobile,male,43,free,False,False,
17698,2025-07-24,ES,organic,black_friday,tablet,female,27,free,False,False,
17699,2024-05-05,SE,paid_search,brand,mobile,female,34,basic,False,False,
17700,2025-11-29,ES,paid_social,spring_sale,mobile,female,29,free,,True,2025-12-15
17701,2024-07-14,AR,organic,retargeting,mobile,male,29,free,False,False,
17702,2024-10-06,UK,paid_search,black_friday,desktop,female,45,basic,False,True,2025-05-13
17703,2024-05-17,DE,affiliate,spring_sale,desktop,female,19,free,True,True,2024-07-04
17704,2024-04-17,IE,paid_social,,mobile,male,32,enterprise,True,True,2024-04-29
17705,2024-07-01,IE,organic,,desktop,male,36,pro,True,False,
17706,2024-04-06,PT,display,brand,mobile,male,42,free,True,True,2024-06-02
17707,2025-06-07,BR,organic,brand,mobile,female,32,basic,True,True,2025-11-22
17708,2025-03-03,CO,paid_search,,mobile,female,43,basic,True,False,
17709,2024-10-05,PT,influencer,competitor,mobile,female,32,free,False,True,2024-11-21
17710,2025-01-26,PL,organic,,desktop,male,34,basic,True,True,2025-02-05
17711,2025-03-08,ES,paid_search,competitor,mobile,male,34,free,False,True,2025-05-22
17712,2024-05-11,DE,paid_social,,mobile,female,40,free,True,False,
17713,2024-07-31,US,organic,,desktop,male,38,pro,True,False,
17714,2025-09-22,ES,referral,,desktop,unknown,22,basic,True,False,
17715,2024-01-09,ES,paid_search,retargeting,desktop,male,35,pro,False,False,
17716,2025-11-15,IE,organic,back_to_school,desktop,male,38,basic,False,True,2025-12-15
17717,2025-11-20,IT,paid_social,retargeting,desktop,male,48,free,False,False,
17718,2024-06-30,MX,organic,brand,tablet,male,23,pro,False,False,
17719,2024-08-17,CO,organic,,tablet,male,38,free,False,False,
17720,2024-05-27,DE,affiliate,retargeting,mobile,male,30,free,True,True,2024-11-23
17721,2025-02-04,CO,paid_search,competitor,desktop,male,35,basic,False,False,
17722,2024-06-01,CH,email,back_to_school,mobile,female,22,free,True,True,2024-07-20
17723,2025-07-19,PT,affiliate,,mobile,male,33,basic,False,False,
17724,2024-10-04,UK,organic,,mobile,male,36,free,,False,
17725,2025-11-22,BR,display,brand,tablet,female,23,basic,True,True,2025-12-15
17726,2025-09-02,ES,paid_social,,desktop,male,47,free,,True,2025-12-15
17727,2024-10-13,DE,paid_search,black_friday,mobile,female,18,pro,True,False,
17728,2025-03-02,IT,display,spring_sale,mobile,female,38,free,False,False,
17729,2024-01-18,IT,organic,retargeting,mobile,male,18,basic,False,False,
17730,2024-02-18,NL,paid_search,spring_sale,mobile,female,30,basic,True,False,
17731,2024-12-27,ES,organic,,mobile,female,38,basic,False,False,
17732,2024-12-04,NL,affiliate,,mobile,male,40,free,True,True,2025-08-11
17733,2024-10-11,AR,display,,mobile,male,32,free,False,False,
17734,2024-03-05,PT,email,back_to_school,mobile,female,31,basic,False,True,2025-03-03
17735,2025-08-23,IT,paid_search,competitor,mobile,male,39,basic,True,False,
17736,2024-10-17,ES,affiliate,,mobile,female,43,basic,True,True,2025-09-09
17737,2024-12-02,PL,referral,retargeting,desktop,male,47,free,True,True,2024-12-09
17738,2024-10-15,CH,affiliate,spring_sale,desktop,male,20,free,True,False,
17739,2024-12-21,NO,paid_social,,desktop,female,31,basic,True,False,
17740,2025-04-08,AR,organic,competitor,mobile,male,18,basic,True,False,
17741,2025-06-30,IT,affiliate,retargeting,desktop,female,19,basic,False,False,
17742,2025-01-27,UK,organic,brand,mobile,male,26,pro,False,False,
17743,2024-04-28,BR,email,retargeting,desktop,female,42,free,False,True,2025-04-06
17744,2025-09-17,PL,referral,,mobile,female,28,enterprise,True,False,
17745,2024-07-22,SE,organic,,mobile,non_binary,30,free,False,True,2024-09-07
17746,2024-01-12,NO,organic,,mobile,female,36,pro,False,False,
17747,2024-01-28,FR,paid_search,,desktop,female,26,basic,True,False,
17748,2025-07-07,ES,influencer,,desktop,male,18,basic,False,False,
17749,2024-10-03,ES,paid_search,competitor,mobile,female,26,free,True,False,
17750,2024-01-17,DK,paid_search,,mobile,male,32,free,False,False,
17751,2025-08-03,PT,organic,competitor,mobile,male,38,basic,True,True,2025-11-09
17752,2024-08-05,MX,paid_search,black_friday,mobile,male,31,free,False,True,2024-09-03
17753,2025-11-30,ES,referral,retargeting,mobile,female,38,pro,False,False,
17754,2025-09-20,SE,organic,,mobile,male,42,pro,True,False,
17755,2024-02-04,ES,affiliate,retargeting,mobile,female,44,free,True,True,2024-10-11
17756,2025-05-08,PT,paid_search,retargeting,desktop,male,35,free,True,False,
17757,2025-03-07,MX,organic,spring_sale,mobile,male,22,basic,False,True,2025-03-14
17758,2024-05-02,IT,organic,back_to_school,mobile,female,21,pro,False,False,
17759,2024-09-02,UK,organic,black_friday,mobile,female,21,basic,False,False,
17760,2024-12-16,US,referral,,mobile,female,22,pro,False,False,
17761,2024-04-14,ES,display,,desktop,female,34,basic,False,False,
17762,2025-05-31,ES,display,,tablet,female,52,free,False,False,
17763,2024-07-17,US,paid_search,brand,desktop,female,35,free,True,False,
17764,2025-11-01,IT,referral,black_friday,tablet,unknown,32,free,True,False,
17765,2025-07-27,MX,affiliate,black_friday,tablet,female,43,basic,True,False,
17766,2025-03-29,US,paid_search,black_friday,desktop,male,25,basic,True,False,
17767,2024-03-26,US,organic,black_friday,mobile,female,43,basic,True,False,
17768,2024-01-18,CO,influencer,,desktop,male,43,free,True,False,
17769,2024-04-14,UK,paid_search,black_friday,mobile,male,34,free,True,False,
17770,2024-12-23,ES,organic,back_to_school,mobile,female,54,basic,True,True,2025-01-05
17771,2025-07-12,IT,organic,spring_sale,desktop,female,44,free,True,False,
17772,2024-04-19,MX,display,,mobile,female,33,free,,True,2024-05-28
17773,2025-05-20,DK,referral,,tablet,male,32,basic,True,False,
17774,2024-02-04,NL,organic,retargeting,mobile,female,29,basic,True,False,
17775,2024-07-08,ES,email,back_to_school,mobile,male,32,pro,True,True,2024-08-10
17776,2025-03-03,AT,email,retargeting,desktop,female,32,basic,True,False,
17777,2025-08-15,IE,display,brand,mobile,female,30,basic,False,False,
17778,2025-07-09,US,organic,competitor,mobile,male,31,pro,True,False,
17779,2025-01-15,US,paid_search,brand,mobile,female,21,free,True,True,2025-03-03
17780,2024-01-26,IT,organic,spring_sale,tablet,male,27,pro,False,False,
17781,2024-07-28,ES,paid_search,back_to_school,mobile,male,18,free,True,True,2024-08-07
17782,2025-07-14,FR,organic,brand,mobile,female,37,basic,True,False,
17783,2024-02-28,FR,organic,,mobile,male,34,basic,True,False,
17784,2025-05-20,AR,paid_search,spring_sale,mobile,male,32,pro,False,True,2025-06-15
17785,2025-05-18,DE,referral,retargeting,tablet,male,42,basic,True,False,
17786,2025-06-21,ES,paid_social,,mobile,male,24,free,False,False,
17787,2024-06-04,CO,paid_search,competitor,tablet,female,26,free,True,False,
17788,2024-06-23,US,paid_search,,desktop,female,18,free,True,False,
17789,2024-05-21,DE,organic,brand,desktop,female,43,basic,True,True,2025-01-03
17790,2024-10-08,ES,organic,brand,desktop,female,39,pro,True,False,
17791,2025-01-09,ES,paid_social,retargeting,desktop,male,46,free,True,True,2025-06-28
17792,2024-03-26,PT,affiliate,,tablet,female,49,pro,True,False,
17793,2025-02-09,MX,paid_social,,mobile,male,29,basic,False,True,2025-06-03
17794,2024-06-19,NO,influencer,back_to_school,mobile,female,26,free,True,False,
17795,2025-02-05,ES,paid_social,,tablet,female,18,free,False,True,2025-03-05
17796,2024-08-04,ES,paid_search,,mobile,male,22,free,True,True,2024-11-21
17797,2025-11-13,PL,display,back_to_school,mobile,male,30,basic,True,False,
17798,2024-08-16,PT,organic,brand,mobile,female,18,basic,False,False,
17799,2025-09-14,PL,affiliate,spring_sale,mobile,female,22,basic,False,True,2025-10-26
17800,2024-05-05,BR,paid_social,back_to_school,mobile,male,32,free,True,True,2024-07-08
17801,2024-03-01,PL,referral,competitor,desktop,female,42,free,True,False,
17802,2024-05-14,NO,organic,brand,mobile,female,26,free,True,False,
17803,2024-10-26,MX,affiliate,,desktop,female,34,free,False,False,
17804,2025-10-06,PT,organic,,desktop,female,52,basic,True,False,
17805,2024-05-06,SE,influencer,retargeting,desktop,female,18,basic,True,True,2024-07-26
17806,2025-07-14,US,referral,retargeting,mobile,female,44,free,True,True,2025-09-15
17807,2025-05-13,MX,display,retargeting,desktop,male,37,free,True,False,
17808,2024-09-03,IT,paid_social,,mobile,unknown,46,free,True,True,2024-10-31
17809,2024-08-28,DE,organic,competitor,desktop,male,43,free,True,True,2025-01-31
17810,2025-11-08,FR,organic,retargeting,desktop,male,26,pro,True,False,
17811,2025-05-25,MX,paid_search,brand,mobile,male,33,pro,True,False,
17812,2024-06-19,UK,paid_social,brand,mobile,female,18,pro,False,False,
17813,2025-10-13,UK,email,black_friday,desktop,female,28,basic,False,True,2025-10-28
17814,2024-10-17,FR,affiliate,competitor,desktop,male,33,free,,True,2024-12-20
17815,2024-02-26,DE,referral,,mobile,female,36,free,True,True,2024-05-03
17816,2025-08-04,ES,organic,black_friday,mobile,male,41,pro,True,False,
17817,2025-09-13,DE,organic,black_friday,mobile,female,49,basic,True,True,2025-12-15
17818,2024-11-12,CO,paid_search,brand,mobile,male,29,free,,True,2024-11-19
17819,2025-05-18,BE,organic,,desktop,male,44,free,True,True,2025-08-20
17820,2024-06-16,IE,paid_social,,desktop,male,36,free,True,True,2024-06-23
17821,2025-08-31,BE,affiliate,,mobile,male,20,pro,False,False,
17822,2024-09-20,NO,paid_social,brand,mobile,male,31,free,False,True,2025-10-02
17823,2024-07-10,BR,paid_search,brand,mobile,male,34,pro,False,False,
17824,2024-12-24,BR,referral,,mobile,female,25,basic,True,False,
17825,2024-07-10,ES,referral,retargeting,desktop,female,23,basic,False,False,
17826,2025-03-19,FR,affiliate,brand,mobile,male,22,basic,False,False,
17827,2025-06-18,ES,organic,competitor,desktop,male,28,free,True,True,2025-07-30
17828,2024-10-17,BR,paid_search,brand,mobile,female,24,enterprise,True,False,
17829,2025-07-14,US,paid_search,,desktop,male,45,free,False,False,
17830,2024-11-04,BR,paid_search,competitor,mobile,female,18,basic,,False,
17831,2025-11-24,ES,organic,brand,desktop,male,34,free,True,False,
17832,2024-07-07,NL,email,,mobile,female,38,basic,True,False,
17833,2025-05-18,ES,organic,competitor,mobile,male,23,free,True,True,2025-08-15
17834,2025-01-17,ES,paid_social,brand,desktop,female,31,free,False,False,
17835,2025-11-05,US,paid_search,spring_sale,mobile,male,30,free,True,True,2025-12-15
17836,2024-06-05,BE,organic,competitor,desktop,male,32,pro,True,False,
17837,2024-05-20,UK,organic,back_to_school,desktop,female,40,free,True,False,
17838,2025-09-12,ES,organic,black_friday,desktop,female,39,free,True,True,2025-12-15
17839,2025-10-06,FR,organic,brand,desktop,female,27,free,True,False,
17840,2025-06-18,DE,affiliate,competitor,mobile,female,18,basic,False,False,
17841,2024-12-05,IT,organic,retargeting,tablet,male,35,basic,True,False,
17842,2024-10-20,ES,organic,competitor,mobile,male,26,free,False,True,2025-08-04
17843,2025-04-21,FR,paid_search,back_to_school,mobile,female,28,basic,True,True,2025-09-07
17844,2025-06-18,IE,paid_search,,desktop,female,35,basic,False,False,
17845,2024-07-16,BE,display,brand,mobile,female,29,free,True,False,
17846,2024-01-06,DE,paid_social,spring_sale,mobile,female,36,free,True,True,2024-04-16
17847,2024-02-22,DE,organic,black_friday,desktop,female,58,basic,False,False,
17848,2024-09-03,US,referral,brand,mobile,female,40,basic,True,False,
17849,2025-05-02,FR,paid_search,retargeting,mobile,male,46,basic,True,False,
17850,2024-11-10,ES,paid_search,spring_sale,mobile,male,38,basic,False,False,
17851,2025-03-18,DE,paid_search,brand,desktop,female,34,free,True,True,2025-12-15
17852,2024-12-01,ES,affiliate,black_friday,desktop,male,38,free,True,False,
17853,2024-06-28,FR,referral,spring_sale,mobile,male,38,free,False,True,2024-12-27
17854,2025-06-19,DE,organic,,desktop,female,42,free,False,True,2025-10-05
17855,2025-06-01,ES,organic,competitor,tablet,male,34,basic,True,True,2025-08-28
17856,2025-11-19,DE,organic,spring_sale,mobile,female,20,free,True,True,2025-12-15
17857,2025-08-13,SE,referral,spring_sale,mobile,female,18,free,True,False,
17858,2024-09-28,UK,paid_social,brand,tablet,female,38,pro,False,False,
17859,2025-05-18,ES,influencer,black_friday,desktop,female,22,free,True,False,
17860,2024-09-07,DE,organic,retargeting,mobile,male,40,free,False,False,
17861,2025-09-16,PT,affiliate,,desktop,female,46,enterprise,True,False,
17862,2025-03-12,ES,organic,,mobile,female,31,basic,True,True,2025-03-19
17863,2025-08-19,CO,organic,black_friday,mobile,female,45,free,True,True,2025-12-09
17864,2024-07-20,FR,organic,back_to_school,mobile,male,36,basic,False,False,
17865,2024-01-11,SE,affiliate,,desktop,male,33,free,False,False,
17866,2024-04-11,ES,display,spring_sale,desktop,male,34,free,,False,
17867,2025-01-14,IT,paid_search,black_friday,mobile,female,25,pro,True,False,
17868,2025-11-18,ES,organic,,tablet,male,23,free,True,False,
17869,2025-03-24,ES,paid_search,,desktop,female,18,free,True,True,2025-06-12
17870,2025-08-01,ES,paid_social,retargeting,desktop,male,26,free,True,False,
17871,2024-12-01,BE,paid_search,spring_sale,desktop,female,54,free,False,False,
17872,2025-11-16,ES,paid_social,,desktop,female,18,basic,False,False,
17873,2025-11-03,DE,referral,,mobile,male,21,pro,False,True,2025-12-01
17874,2024-06-04,ES,referral,back_to_school,tablet,female,25,pro,True,False,
17875,2025-09-08,IE,paid_search,retargeting,mobile,male,25,free,True,False,
17876,2024-01-13,ES,organic,brand,desktop,female,36,basic,False,False,
17877,2025-02-27,BE,organic,brand,desktop,female,27,basic,True,False,
17878,2024-11-08,NL,paid_search,spring_sale,tablet,female,31,free,True,True,2024-11-15
17879,2024-08-03,ES,affiliate,spring_sale,mobile,male,25,free,False,True,2024-10-17
17880,2025-10-29,CH,organic,black_friday,mobile,male,28,free,True,True,2025-12-08
17881,2025-04-18,FR,influencer,,mobile,male,32,free,True,True,2025-05-07
17882,2024-04-08,ES,affiliate,competitor,mobile,male,32,pro,True,False,
17883,2024-04-09,ES,paid_search,,mobile,male,53,basic,True,False,
17884,2024-03-24,CO,referral,brand,mobile,male,33,free,True,False,
17885,2024-08-05,FR,paid_search,,mobile,male,31,basic,True,False,
17886,2024-02-19,MX,organic,brand,desktop,female,18,free,True,True,2025-07-19
17887,2024-07-07,UK,paid_social,competitor,mobile,female,35,free,False,False,
17888,2025-06-30,MX,paid_search,,mobile,female,18,pro,False,False,
17889,2025-09-16,US,email,,desktop,male,39,free,True,True,2025-11-30
17890,2025-07-15,FR,paid_search,,desktop,male,34,pro,False,True,2025-10-02
17891,2024-12-20,PT,paid_social,retargeting,mobile,female,41,free,False,False,
17892,2025-05-12,FR,paid_search,brand,mobile,male,27,basic,False,False,
17893,2025-11-05,DE,organic,spring_sale,desktop,female,33,free,True,True,2025-12-15
17894,2024-02-08,CO,referral,competitor,tablet,female,40,basic,False,True,2024-03-02
17895,2025-10-08,IT,referral,black_friday,desktop,female,24,free,True,False,
17896,2025-06-01,ES,organic,retargeting,mobile,male,39,free,False,True,2025-11-14
17897,2024-10-03,UK,paid_search,retargeting,mobile,male,39,free,True,False,
17898,2024-11-16,PL,organic,,mobile,male,32,basic,False,True,2025-07-14
17899,2024-11-09,DE,paid_search,,mobile,female,49,basic,True,False,
17900,2024-04-22,PT,organic,brand,desktop,male,38,free,True,True,2025-01-21
17901,2024-06-13,US,paid_search,,mobile,female,18,free,True,True,2024-08-03
17902,2024-07-30,DE,organic,,desktop,female,43,basic,True,False,
17903,2024-01-05,MX,paid_search,spring_sale,mobile,male,26,free,True,True,2024-03-27
17904,2024-12-24,US,display,brand,desktop,male,41,free,False,True,2025-03-24
17905,2024-12-06,US,email,black_friday,mobile,female,36,basic,True,False,
17906,2024-08-23,MX,organic,brand,mobile,female,18,free,True,True,2024-09-23
17907,2024-05-06,BE,paid_search,,mobile,male,39,free,True,False,
17908,2025-11-24,PT,display,back_to_school,mobile,male,31,free,False,False,
17909,2025-04-30,MX,influencer,retargeting,mobile,male,28,basic,,False,
17910,2024-12-05,NL,organic,black_friday,mobile,female,29,basic,True,False,
17911,2025-05-31,DE,paid_search,,mobile,female,41,basic,True,False,
17912,2024-09-23,FR,paid_search,retargeting,mobile,female,24,pro,False,True,2025-02-27
17913,2024-06-03,DE,paid_social,,mobile,male,44,pro,True,False,
17914,2025-04-26,US,paid_search,back_to_school,mobile,male,18,free,True,True,2025-12-15
17915,2025-07-04,FR,organic,back_to_school,desktop,male,36,free,False,False,
17916,2025-04-10,DK,display,back_to_school,mobile,female,41,basic,True,False,
17917,2025-02-08,IT,organic,,desktop,male,40,free,True,True,2025-03-12
17918,2024-01-02,ES,paid_search,black_friday,desktop,female,35,pro,True,True,2024-04-20
17919,2025-04-01,SE,paid_social,,mobile,female,31,free,,True,2025-04-23
17920,2025-03-18,CO,organic,,mobile,female,28,free,True,True,2025-05-21
17921,2024-10-21,ES,paid_search,,mobile,female,21,free,True,True,2025-04-29
17922,2024-06-23,SE,paid_social,back_to_school,desktop,male,26,basic,False,True,2024-11-26
